;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
400,9765.63,4.36165e-05,5.02291e-05
401,9790.04,4.37149e-05,4.92084e-05
402,9814.45,4.55994e-05,4.82372e-05
403,9838.87,4.58022e-05,4.81165e-05
404,9863.28,4.41567e-05,4.86322e-05
405,9887.7,4.3615e-05,4.92077e-05
406,9912.11,4.31858e-05,5.00613e-05
407,9936.52,4.33328e-05,5.06503e-05
408,9960.94,4.31278e-05,5.09084e-05
409,9985.35,4.26217e-05,5.11929e-05
410,10009.8,4.30271e-05,5.029e-05
411,10034.2,4.35496e-05,4.92566e-05
412,10058.6,4.37809e-05,4.89697e-05
413,10083,4.39855e-05,4.89232e-05
414,10107.4,4.39209e-05,4.94955e-05
415,10131.8,4.34751e-05,4.93101e-05
416,10156.3,4.32524e-05,4.87572e-05
417,10180.7,4.36979e-05,4.88847e-05
418,10205.1,4.40388e-05,4.978e-05
419,10229.5,4.45246e-05,4.95039e-05
420,10253.9,4.552e-05,4.91351e-05
421,10278.3,4.52931e-05,4.96533e-05
422,10302.7,4.37875e-05,4.99094e-05
423,10327.1,4.37421e-05,4.92444e-05
424,10351.6,4.42884e-05,4.94383e-05
425,10376,4.40971e-05,5.00112e-05
426,10400.4,4.40416e-05,4.98749e-05
427,10424.8,4.33429e-05,4.99008e-05
428,10449.2,4.3424e-05,5.0117e-05
429,10473.6,4.3584e-05,4.93937e-05
430,10498,4.37543e-05,4.88393e-05
431,10522.5,4.32969e-05,4.86498e-05
432,10546.9,4.38933e-05,4.91289e-05
433,10571.3,4.48455e-05,4.98379e-05
434,10595.7,4.44976e-05,4.9426e-05
435,10620.1,4.4043e-05,4.89588e-05
436,10644.5,4.4101e-05,4.88693e-05
437,10668.9,4.43679e-05,4.92474e-05
438,10693.4,4.42674e-05,4.96572e-05
439,10717.8,4.3556e-05,5.0162e-05
440,10742.2,4.36126e-05,5.00587e-05
441,10766.6,4.4164e-05,4.88301e-05
442,10791,4.43689e-05,4.90651e-05
443,10815.4,4.34965e-05,4.88574e-05
444,10839.8,4.25075e-05,4.87038e-05
445,10864.3,4.314e-05,4.83865e-05
446,10888.7,4.40736e-05,4.76843e-05
447,10913.1,4.46556e-05,4.75219e-05
448,10937.5,4.45879e-05,4.79983e-05
449,10961.9,4.41211e-05,4.93202e-05
450,10986.3,4.41029e-05,5.06077e-05
451,11010.7,4.4213e-05,5.05436e-05
452,11035.2,4.38443e-05,5.01813e-05
453,11059.6,4.399e-05,5.09812e-05
454,11084,4.4574e-05,5.15082e-05
455,11108.4,4.41002e-05,5.00777e-05
456,11132.8,4.35253e-05,4.97518e-05
457,11157.2,4.41317e-05,5.03303e-05
458,11181.6,4.47117e-05,4.98344e-05
459,11206.1,4.46124e-05,4.98813e-05
460,11230.5,4.43909e-05,5.02964e-05
461,11254.9,4.42397e-05,4.96755e-05
462,11279.3,4.47236e-05,5.06292e-05
463,11303.7,4.45029e-05,5.12655e-05
464,11328.1,4.39704e-05,5.06264e-05
465,11352.5,4.38495e-05,4.96287e-05
466,11377,4.41197e-05,4.93886e-05
467,11401.4,4.37425e-05,4.97636e-05
468,11425.8,4.33605e-05,4.85259e-05
469,11450.2,4.34951e-05,4.79589e-05
470,11474.6,4.40053e-05,4.86745e-05
471,11499,4.39317e-05,4.93736e-05
472,11523.4,4.35585e-05,4.95697e-05
473,11547.9,4.35209e-05,4.86855e-05
474,11572.3,4.3737e-05,4.81175e-05
475,11596.7,4.4027e-05,4.92101e-05
476,11621.1,4.37852e-05,4.92173e-05
477,11645.5,4.31796e-05,4.90434e-05
478,11669.9,4.30035e-05,4.94892e-05
479,11694.3,4.43935e-05,4.98908e-05
480,11718.8,4.54135e-05,4.95676e-05
481,11743.2,4.46285e-05,4.94871e-05
482,11767.6,4.42834e-05,4.94888e-05
483,11792,4.4245e-05,4.99719e-05
484,11816.4,4.40358e-05,4.94052e-05
485,11840.8,4.37962e-05,4.86368e-05
486,11865.2,4.31796e-05,4.99752e-05
487,11889.6,4.35206e-05,5.12326e-05
488,11914.1,4.4194e-05,5.0864e-05
489,11938.5,4.43749e-05,5.00385e-05
490,11962.9,4.36472e-05,4.8559e-05
491,11987.3,4.29329e-05,4.84605e-05
492,12011.7,4.27171e-05,4.9289e-05
493,12036.1,4.29642e-05,4.93095e-05
494,12060.5,4.38106e-05,4.94198e-05
495,12085,4.49957e-05,5.00974e-05
496,12109.4,4.48525e-05,5.06741e-05
497,12133.8,4.39161e-05,5.06189e-05
498,12158.2,4.34674e-05,5.02665e-05
499,12182.6,4.29179e-05,5.02333e-05
500,12207,4.25267e-05,4.8938e-05
501,12231.4,4.31119e-05,4.75801e-05
502,12255.9,4.36578e-05,4.85795e-05
503,12280.3,4.39988e-05,5.05331e-05
504,12304.7,4.43165e-05,5.10244e-05
505,12329.1,4.3928e-05,5.03993e-05
506,12353.5,4.35975e-05,4.98297e-05
507,12377.9,4.35675e-05,4.96777e-05
508,12402.3,4.31529e-05,5.00747e-05
509,12426.8,4.33957e-05,5.02706e-05
510,12451.2,4.41022e-05,4.9764e-05
511,12475.6,4.40873e-05,5.03092e-05
512,12500,4.43736e-05,5.08106e-05
513,12524.4,4.36808e-05,5.05424e-05
514,12548.8,4.28133e-05,5.06945e-05
515,12573.2,4.28587e-05,5.02563e-05
516,12597.7,4.39331e-05,4.85902e-05
517,12622.1,4.44402e-05,4.79224e-05
518,12646.5,4.37554e-05,4.87364e-05
519,12670.9,4.31744e-05,4.95911e-05
520,12695.3,4.37785e-05,4.99332e-05
521,12719.7,4.36596e-05,5.01061e-05
522,12744.1,4.2907e-05,5.06611e-05
523,12768.6,4.33641e-05,5.08322e-05
524,12793,4.33481e-05,5.01781e-05
525,12817.4,4.36925e-05,4.94503e-05
526,12841.8,4.40733e-05,5.02019e-05
527,12866.2,4.4364e-05,5.03382e-05
528,12890.6,4.42384e-05,4.97016e-05
529,12915,4.42021e-05,4.89805e-05
530,12939.5,4.3564e-05,4.90243e-05
531,12963.9,4.30785e-05,4.91448e-05
532,12988.3,4.28332e-05,4.95475e-05
533,13012.7,4.28808e-05,4.98555e-05
534,13037.1,4.29401e-05,4.94399e-05
535,13061.5,4.33575e-05,4.95356e-05
536,13085.9,4.36983e-05,5.02773e-05
537,13110.4,4.36984e-05,4.95235e-05
538,13134.8,4.28607e-05,4.87937e-05
539,13159.2,4.18434e-05,4.79011e-05
540,13183.6,4.28102e-05,4.7409e-05
541,13208,4.44197e-05,4.86176e-05
542,13232.4,4.51008e-05,4.89703e-05
543,13256.8,4.58579e-05,4.87453e-05
544,13281.3,4.50556e-05,4.8995e-05
545,13305.7,4.42642e-05,4.98829e-05
546,13330.1,4.42259e-05,5.0211e-05
547,13354.5,4.46098e-05,4.90039e-05
548,13378.9,4.436e-05,4.84968e-05
549,13403.3,4.38279e-05,4.93376e-05
550,13427.7,4.36137e-05,5.00106e-05
551,13452.1,4.35347e-05,4.98124e-05
552,13476.6,4.2892e-05,4.94783e-05
553,13501,4.21939e-05,4.94579e-05
554,13525.4,4.30175e-05,4.89574e-05
555,13549.8,4.4243e-05,4.91547e-05
556,13574.2,4.50067e-05,4.87547e-05
557,13598.6,4.39362e-05,4.84717e-05
558,13623,4.33931e-05,4.90676e-05
559,13647.5,4.38107e-05,4.84435e-05
560,13671.9,4.36739e-05,4.76178e-05
561,13696.3,4.35614e-05,4.709e-05
562,13720.7,4.3136e-05,4.6906e-05
563,13745.1,4.2773e-05,4.76306e-05
564,13769.5,4.31012e-05,4.88309e-05
565,13793.9,4.34119e-05,4.90229e-05
566,13818.4,4.41303e-05,4.95249e-05
567,13842.8,4.4533e-05,4.97211e-05
568,13867.2,4.41161e-05,4.90033e-05
569,13891.6,4.34011e-05,4.89809e-05
570,13916,4.32256e-05,4.90906e-05
571,13940.4,4.27533e-05,4.97229e-05
572,13964.8,4.26511e-05,5.0524e-05
573,13989.3,4.31549e-05,4.97503e-05
574,14013.7,4.34429e-05,4.96446e-05
575,14038.1,4.3777e-05,4.9392e-05
576,14062.5,4.41436e-05,4.86428e-05
577,14086.9,4.43623e-05,4.84348e-05
578,14111.3,4.41598e-05,4.87155e-05
579,14135.7,4.42094e-05,4.97338e-05
580,14160.2,4.44038e-05,4.92281e-05
581,14184.6,4.34186e-05,4.90087e-05
582,14209,4.26157e-05,4.97165e-05
583,14233.4,4.24741e-05,5.00828e-05
