;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
447,10913.1,4.10769e-06,3.88897e-06
448,10937.5,4.08725e-06,3.84866e-06
449,10961.9,4.0252e-06,3.83297e-06
450,10986.3,3.97378e-06,3.97181e-06
451,11010.7,3.98651e-06,3.96422e-06
452,11035.2,4.01832e-06,3.85507e-06
453,11059.6,3.99287e-06,3.85166e-06
454,11084,3.97321e-06,3.90222e-06
455,11108.4,3.98569e-06,3.95053e-06
456,11132.8,3.98306e-06,3.9265e-06
457,11157.2,3.98578e-06,3.95986e-06
458,11181.6,4.05611e-06,3.95732e-06
459,11206.1,4.07821e-06,3.9426e-06
460,11230.5,4.06977e-06,3.94414e-06
461,11254.9,3.99962e-06,3.93567e-06
462,11279.3,3.91256e-06,3.91584e-06
463,11303.7,3.97191e-06,3.92083e-06
464,11328.1,3.99293e-06,3.92452e-06
465,11352.5,4.04448e-06,3.83949e-06
466,11377,4.04041e-06,3.78367e-06
467,11401.4,3.9873e-06,3.80054e-06
468,11425.8,3.98507e-06,3.8011e-06
469,11450.2,3.96708e-06,3.80284e-06
470,11474.6,4.01183e-06,3.81093e-06
471,11499,4.03396e-06,3.85184e-06
472,11523.4,4.02052e-06,3.88974e-06
473,11547.9,4.04328e-06,3.87552e-06
474,11572.3,4.11241e-06,3.84525e-06
475,11596.7,4.09268e-06,3.84465e-06
476,11621.1,4.04295e-06,3.94588e-06
477,11645.5,4.05536e-06,3.95898e-06
478,11669.9,4.03925e-06,3.88861e-06
479,11694.3,3.97078e-06,3.94166e-06
480,11718.8,3.98843e-06,3.89645e-06
481,11743.2,4.02249e-06,3.88637e-06
482,11767.6,4.08013e-06,3.98564e-06
483,11792,4.06551e-06,3.97458e-06
484,11816.4,4.01038e-06,3.97383e-06
485,11840.8,4.01209e-06,4.02449e-06
486,11865.2,3.94629e-06,3.92962e-06
487,11889.6,3.92146e-06,3.85043e-06
488,11914.1,3.98655e-06,3.83619e-06
489,11938.5,3.98772e-06,3.82563e-06
490,11962.9,3.98194e-06,3.92348e-06
491,11987.3,4.01309e-06,3.99605e-06
492,12011.7,3.98982e-06,3.96056e-06
493,12036.1,3.92383e-06,3.8573e-06
494,12060.5,3.92616e-06,3.77618e-06
495,12085,3.99262e-06,3.74948e-06
496,12109.4,3.99744e-06,3.78783e-06
497,12133.8,3.9893e-06,3.8701e-06
498,12158.2,4.03212e-06,3.90634e-06
499,12182.6,4.02271e-06,3.92681e-06
500,12207,3.98046e-06,3.92064e-06
501,12231.4,3.99532e-06,3.82258e-06
502,12255.9,3.97658e-06,3.78759e-06
503,12280.3,3.9849e-06,3.86742e-06
504,12304.7,4.05319e-06,3.90281e-06
505,12329.1,4.08141e-06,3.98475e-06
506,12353.5,4.02972e-06,3.97554e-06
507,12377.9,3.8681e-06,3.96621e-06
508,12402.3,3.77856e-06,3.94929e-06
509,12426.8,3.87807e-06,3.88893e-06
510,12451.2,3.95145e-06,3.82284e-06
511,12475.6,3.94783e-06,3.83836e-06
512,12500,3.96889e-06,3.88363e-06
513,12524.4,3.94148e-06,3.96309e-06
514,12548.8,3.96967e-06,3.96632e-06
515,12573.2,3.9946e-06,3.90333e-06
516,12597.7,3.97377e-06,3.87987e-06
517,12622.1,3.99922e-06,3.86713e-06
518,12646.5,4.02807e-06,3.9014e-06
519,12670.9,4.04418e-06,3.9633e-06
520,12695.3,4.0908e-06,3.97257e-06
521,12719.7,4.16158e-06,3.92986e-06
522,12744.1,4.17141e-06,3.89652e-06
523,12768.6,4.14517e-06,3.92894e-06
524,12793,4.04376e-06,3.92374e-06
525,12817.4,3.933e-06,3.97547e-06
526,12841.8,3.91557e-06,3.93979e-06
527,12866.2,3.98957e-06,3.94165e-06
528,12890.6,4.05928e-06,4.00799e-06
529,12915,4.08418e-06,4.04909e-06
530,12939.5,4.08608e-06,4.00502e-06
531,12963.9,4.0203e-06,3.92518e-06
532,12988.3,3.9815e-06,3.86754e-06
533,13012.7,3.95887e-06,3.93388e-06
534,13037.1,3.96203e-06,3.94382e-06
535,13061.5,4.0138e-06,3.86968e-06
536,13085.9,3.94333e-06,3.90716e-06
537,13110.4,3.9322e-06,3.99511e-06
538,13134.8,3.9968e-06,4.00853e-06
539,13159.2,4.04683e-06,3.95661e-06
540,13183.6,4.09325e-06,3.9407e-06
541,13208,4.0831e-06,3.90876e-06
542,13232.4,4.01031e-06,3.85964e-06
543,13256.8,3.97177e-06,3.86303e-06
544,13281.3,4.0347e-06,3.87378e-06
545,13305.7,4.09712e-06,3.85329e-06
546,13330.1,4.10349e-06,3.82291e-06
547,13354.5,3.97396e-06,3.90709e-06
548,13378.9,3.94093e-06,3.97602e-06
549,13403.3,4.01674e-06,3.96834e-06
550,13427.7,4.07492e-06,3.91879e-06
551,13452.1,4.05111e-06,3.85298e-06
552,13476.6,4.03834e-06,3.79545e-06
553,13501,4.09655e-06,3.84415e-06
554,13525.4,4.08881e-06,3.91205e-06
555,13549.8,3.99825e-06,3.95059e-06
556,13574.2,3.954e-06,3.89817e-06
557,13598.6,4.03494e-06,3.85752e-06
558,13623,4.12256e-06,3.85637e-06
559,13647.5,4.16338e-06,3.8562e-06
560,13671.9,4.13157e-06,3.89163e-06
561,13696.3,3.9986e-06,3.93285e-06
562,13720.7,3.91826e-06,3.88965e-06
563,13745.1,4.00136e-06,3.87734e-06
564,13769.5,4.02494e-06,3.84875e-06
565,13793.9,4.00378e-06,3.85463e-06
566,13818.4,4.03804e-06,3.82152e-06
567,13842.8,4.02442e-06,3.85552e-06
568,13867.2,3.94678e-06,3.93868e-06
569,13891.6,3.89228e-06,3.96318e-06
570,13916,3.92197e-06,3.93118e-06
571,13940.4,3.97946e-06,3.91348e-06
572,13964.8,4.07013e-06,3.84662e-06
573,13989.3,4.08972e-06,3.81125e-06
574,14013.7,4.05973e-06,3.86714e-06
575,14038.1,3.97014e-06,3.98258e-06
