frequency(Hz),V/rt(Hz),Title
8312.274515,1.88E-08,AD797 PSD @ 28.8 kHz Span
8316.180659,1.85E-08,AD797 PSD @ 28.8 kHz Span
8320.086803,1.83E-08,AD797 PSD @ 28.8 kHz Span
8323.992947,1.84E-08,AD797 PSD @ 28.8 kHz Span
8327.899091,1.88E-08,AD797 PSD @ 28.8 kHz Span
8331.805235,1.93E-08,AD797 PSD @ 28.8 kHz Span
8335.711379,1.94E-08,AD797 PSD @ 28.8 kHz Span
8339.617523,1.90E-08,AD797 PSD @ 28.8 kHz Span
8343.523667,1.85E-08,AD797 PSD @ 28.8 kHz Span
8347.429811,1.86E-08,AD797 PSD @ 28.8 kHz Span
8351.335956,1.91E-08,AD797 PSD @ 28.8 kHz Span
8355.2421,1.91E-08,AD797 PSD @ 28.8 kHz Span
8359.148244,1.86E-08,AD797 PSD @ 28.8 kHz Span
8363.054388,1.81E-08,AD797 PSD @ 28.8 kHz Span
8366.960532,1.81E-08,AD797 PSD @ 28.8 kHz Span
8370.866676,1.87E-08,AD797 PSD @ 28.8 kHz Span
8374.77282,1.90E-08,AD797 PSD @ 28.8 kHz Span
8378.678964,1.88E-08,AD797 PSD @ 28.8 kHz Span
8382.585108,1.87E-08,AD797 PSD @ 28.8 kHz Span
8386.491252,1.88E-08,AD797 PSD @ 28.8 kHz Span
8390.397396,1.90E-08,AD797 PSD @ 28.8 kHz Span
8394.30354,1.90E-08,AD797 PSD @ 28.8 kHz Span
8398.209684,1.89E-08,AD797 PSD @ 28.8 kHz Span
8402.115828,1.91E-08,AD797 PSD @ 28.8 kHz Span
8406.021972,1.94E-08,AD797 PSD @ 28.8 kHz Span
8409.928116,1.91E-08,AD797 PSD @ 28.8 kHz Span
8413.83426,1.87E-08,AD797 PSD @ 28.8 kHz Span
8417.740404,1.91E-08,AD797 PSD @ 28.8 kHz Span
8421.646548,1.95E-08,AD797 PSD @ 28.8 kHz Span
8425.552692,1.93E-08,AD797 PSD @ 28.8 kHz Span
8429.458836,1.92E-08,AD797 PSD @ 28.8 kHz Span
8433.36498,1.93E-08,AD797 PSD @ 28.8 kHz Span
8437.271124,1.94E-08,AD797 PSD @ 28.8 kHz Span
8441.177268,1.98E-08,AD797 PSD @ 28.8 kHz Span
8445.083412,2.03E-08,AD797 PSD @ 28.8 kHz Span
8448.989556,2.03E-08,AD797 PSD @ 28.8 kHz Span
8452.895701,2.00E-08,AD797 PSD @ 28.8 kHz Span
8456.801845,1.98E-08,AD797 PSD @ 28.8 kHz Span
8460.707989,1.96E-08,AD797 PSD @ 28.8 kHz Span
8464.614133,1.98E-08,AD797 PSD @ 28.8 kHz Span
8468.520277,2.00E-08,AD797 PSD @ 28.8 kHz Span
8472.426421,1.98E-08,AD797 PSD @ 28.8 kHz Span
8476.332565,1.98E-08,AD797 PSD @ 28.8 kHz Span
8480.238709,1.97E-08,AD797 PSD @ 28.8 kHz Span
8484.144853,1.90E-08,AD797 PSD @ 28.8 kHz Span
8488.050997,1.88E-08,AD797 PSD @ 28.8 kHz Span
8491.957141,1.89E-08,AD797 PSD @ 28.8 kHz Span
8495.863285,1.90E-08,AD797 PSD @ 28.8 kHz Span
8499.769429,1.93E-08,AD797 PSD @ 28.8 kHz Span
8503.675573,1.96E-08,AD797 PSD @ 28.8 kHz Span
8507.581717,1.97E-08,AD797 PSD @ 28.8 kHz Span
8511.487861,1.98E-08,AD797 PSD @ 28.8 kHz Span
8515.394005,1.99E-08,AD797 PSD @ 28.8 kHz Span
8519.300149,1.97E-08,AD797 PSD @ 28.8 kHz Span
8523.206293,1.91E-08,AD797 PSD @ 28.8 kHz Span
8527.112437,1.87E-08,AD797 PSD @ 28.8 kHz Span
8531.018581,1.88E-08,AD797 PSD @ 28.8 kHz Span
8534.924725,1.91E-08,AD797 PSD @ 28.8 kHz Span
8538.830869,1.91E-08,AD797 PSD @ 28.8 kHz Span
8542.737013,1.88E-08,AD797 PSD @ 28.8 kHz Span
8546.643157,1.84E-08,AD797 PSD @ 28.8 kHz Span
8550.549302,1.81E-08,AD797 PSD @ 28.8 kHz Span
8554.455446,1.85E-08,AD797 PSD @ 28.8 kHz Span
8558.36159,1.87E-08,AD797 PSD @ 28.8 kHz Span
8562.267734,1.81E-08,AD797 PSD @ 28.8 kHz Span
8566.173878,1.78E-08,AD797 PSD @ 28.8 kHz Span
8570.080022,1.78E-08,AD797 PSD @ 28.8 kHz Span
8573.986166,1.81E-08,AD797 PSD @ 28.8 kHz Span
8577.89231,1.88E-08,AD797 PSD @ 28.8 kHz Span
8581.798454,1.93E-08,AD797 PSD @ 28.8 kHz Span
8585.704598,1.93E-08,AD797 PSD @ 28.8 kHz Span
8589.610742,1.91E-08,AD797 PSD @ 28.8 kHz Span
8593.516886,1.89E-08,AD797 PSD @ 28.8 kHz Span
8597.42303,1.93E-08,AD797 PSD @ 28.8 kHz Span
8601.329174,2.02E-08,AD797 PSD @ 28.8 kHz Span
8605.235318,2.05E-08,AD797 PSD @ 28.8 kHz Span
8609.141462,2.00E-08,AD797 PSD @ 28.8 kHz Span
8613.047606,1.96E-08,AD797 PSD @ 28.8 kHz Span
8616.95375,1.95E-08,AD797 PSD @ 28.8 kHz Span
8620.859894,1.97E-08,AD797 PSD @ 28.8 kHz Span
8624.766038,2.01E-08,AD797 PSD @ 28.8 kHz Span
8628.672182,2.01E-08,AD797 PSD @ 28.8 kHz Span
8632.578326,1.97E-08,AD797 PSD @ 28.8 kHz Span
8636.48447,1.94E-08,AD797 PSD @ 28.8 kHz Span
8640.390614,1.91E-08,AD797 PSD @ 28.8 kHz Span
8644.296758,1.93E-08,AD797 PSD @ 28.8 kHz Span
8648.202902,1.97E-08,AD797 PSD @ 28.8 kHz Span
8652.109047,1.96E-08,AD797 PSD @ 28.8 kHz Span
8656.015191,1.93E-08,AD797 PSD @ 28.8 kHz Span
8659.921335,1.92E-08,AD797 PSD @ 28.8 kHz Span
8663.827479,1.94E-08,AD797 PSD @ 28.8 kHz Span
8667.733623,1.93E-08,AD797 PSD @ 28.8 kHz Span
8671.639767,1.90E-08,AD797 PSD @ 28.8 kHz Span
8675.545911,1.91E-08,AD797 PSD @ 28.8 kHz Span
8679.452055,1.92E-08,AD797 PSD @ 28.8 kHz Span
8683.358199,1.88E-08,AD797 PSD @ 28.8 kHz Span
8687.264343,1.85E-08,AD797 PSD @ 28.8 kHz Span
8691.170487,1.90E-08,AD797 PSD @ 28.8 kHz Span
8695.076631,2.01E-08,AD797 PSD @ 28.8 kHz Span
8698.982775,2.07E-08,AD797 PSD @ 28.8 kHz Span
8702.888919,2.03E-08,AD797 PSD @ 28.8 kHz Span
8706.795063,1.99E-08,AD797 PSD @ 28.8 kHz Span
8710.701207,1.92E-08,AD797 PSD @ 28.8 kHz Span
8714.607351,1.85E-08,AD797 PSD @ 28.8 kHz Span
8718.513495,1.91E-08,AD797 PSD @ 28.8 kHz Span
8722.419639,2.03E-08,AD797 PSD @ 28.8 kHz Span
8726.325783,2.06E-08,AD797 PSD @ 28.8 kHz Span
8730.231927,1.99E-08,AD797 PSD @ 28.8 kHz Span
8734.138071,1.92E-08,AD797 PSD @ 28.8 kHz Span
8738.044215,1.94E-08,AD797 PSD @ 28.8 kHz Span
8741.950359,1.98E-08,AD797 PSD @ 28.8 kHz Span
8745.856503,2.01E-08,AD797 PSD @ 28.8 kHz Span
8749.762647,1.99E-08,AD797 PSD @ 28.8 kHz Span
8753.668792,1.95E-08,AD797 PSD @ 28.8 kHz Span
8757.574936,1.93E-08,AD797 PSD @ 28.8 kHz Span
8761.48108,1.92E-08,AD797 PSD @ 28.8 kHz Span
8765.387224,1.91E-08,AD797 PSD @ 28.8 kHz Span
8769.293368,1.88E-08,AD797 PSD @ 28.8 kHz Span
8773.199512,1.83E-08,AD797 PSD @ 28.8 kHz Span
8777.105656,1.82E-08,AD797 PSD @ 28.8 kHz Span
8781.0118,1.82E-08,AD797 PSD @ 28.8 kHz Span
8784.917944,1.80E-08,AD797 PSD @ 28.8 kHz Span
8788.824088,1.79E-08,AD797 PSD @ 28.8 kHz Span
8792.730232,1.83E-08,AD797 PSD @ 28.8 kHz Span
8796.636376,1.90E-08,AD797 PSD @ 28.8 kHz Span
8800.54252,1.93E-08,AD797 PSD @ 28.8 kHz Span
8804.448664,1.93E-08,AD797 PSD @ 28.8 kHz Span
8808.354808,1.92E-08,AD797 PSD @ 28.8 kHz Span
8812.260952,1.92E-08,AD797 PSD @ 28.8 kHz Span
8816.167096,1.98E-08,AD797 PSD @ 28.8 kHz Span
8820.07324,2.08E-08,AD797 PSD @ 28.8 kHz Span
8823.979384,2.15E-08,AD797 PSD @ 28.8 kHz Span
8827.885528,2.13E-08,AD797 PSD @ 28.8 kHz Span
8831.791672,2.05E-08,AD797 PSD @ 28.8 kHz Span
8835.697816,1.96E-08,AD797 PSD @ 28.8 kHz Span
8839.60396,1.89E-08,AD797 PSD @ 28.8 kHz Span
8843.510104,1.91E-08,AD797 PSD @ 28.8 kHz Span
8847.416248,1.98E-08,AD797 PSD @ 28.8 kHz Span
8851.322393,2.03E-08,AD797 PSD @ 28.8 kHz Span
8855.228537,2.01E-08,AD797 PSD @ 28.8 kHz Span
8859.134681,1.97E-08,AD797 PSD @ 28.8 kHz Span
8863.040825,1.92E-08,AD797 PSD @ 28.8 kHz Span
8866.946969,1.88E-08,AD797 PSD @ 28.8 kHz Span
8870.853113,1.87E-08,AD797 PSD @ 28.8 kHz Span
8874.759257,1.86E-08,AD797 PSD @ 28.8 kHz Span
8878.665401,1.83E-08,AD797 PSD @ 28.8 kHz Span
8882.571545,1.85E-08,AD797 PSD @ 28.8 kHz Span
8886.477689,1.92E-08,AD797 PSD @ 28.8 kHz Span
8890.383833,1.96E-08,AD797 PSD @ 28.8 kHz Span
8894.289977,1.98E-08,AD797 PSD @ 28.8 kHz Span
8898.196121,2.02E-08,AD797 PSD @ 28.8 kHz Span
8902.102265,2.04E-08,AD797 PSD @ 28.8 kHz Span
8906.008409,2.00E-08,AD797 PSD @ 28.8 kHz Span
8909.914553,1.93E-08,AD797 PSD @ 28.8 kHz Span
8913.820697,1.91E-08,AD797 PSD @ 28.8 kHz Span
8917.726841,1.90E-08,AD797 PSD @ 28.8 kHz Span
8921.632985,1.90E-08,AD797 PSD @ 28.8 kHz Span
8925.539129,1.91E-08,AD797 PSD @ 28.8 kHz Span
8929.445273,1.93E-08,AD797 PSD @ 28.8 kHz Span
8933.351417,1.96E-08,AD797 PSD @ 28.8 kHz Span
8937.257561,1.97E-08,AD797 PSD @ 28.8 kHz Span
8941.163705,1.92E-08,AD797 PSD @ 28.8 kHz Span
8945.069849,1.87E-08,AD797 PSD @ 28.8 kHz Span
8948.975993,1.86E-08,AD797 PSD @ 28.8 kHz Span
8952.882138,1.85E-08,AD797 PSD @ 28.8 kHz Span
8956.788282,1.85E-08,AD797 PSD @ 28.8 kHz Span
8960.694426,1.88E-08,AD797 PSD @ 28.8 kHz Span
8964.60057,1.92E-08,AD797 PSD @ 28.8 kHz Span
8968.506714,1.93E-08,AD797 PSD @ 28.8 kHz Span
8972.412858,1.90E-08,AD797 PSD @ 28.8 kHz Span
8976.319002,1.86E-08,AD797 PSD @ 28.8 kHz Span
8980.225146,1.89E-08,AD797 PSD @ 28.8 kHz Span
8984.13129,1.92E-08,AD797 PSD @ 28.8 kHz Span
8988.037434,1.92E-08,AD797 PSD @ 28.8 kHz Span
8991.943578,1.98E-08,AD797 PSD @ 28.8 kHz Span
8995.849722,2.09E-08,AD797 PSD @ 28.8 kHz Span
8999.755866,2.12E-08,AD797 PSD @ 28.8 kHz Span
9003.66201,1.98E-08,AD797 PSD @ 28.8 kHz Span
9007.568154,1.86E-08,AD797 PSD @ 28.8 kHz Span
9011.474298,1.84E-08,AD797 PSD @ 28.8 kHz Span
9015.380442,1.87E-08,AD797 PSD @ 28.8 kHz Span
9019.286586,1.89E-08,AD797 PSD @ 28.8 kHz Span
9023.19273,1.90E-08,AD797 PSD @ 28.8 kHz Span
9027.098874,1.94E-08,AD797 PSD @ 28.8 kHz Span
9031.005018,1.94E-08,AD797 PSD @ 28.8 kHz Span
9034.911162,1.94E-08,AD797 PSD @ 28.8 kHz Span
9038.817306,1.98E-08,AD797 PSD @ 28.8 kHz Span
9042.72345,2.01E-08,AD797 PSD @ 28.8 kHz Span
9046.629594,1.97E-08,AD797 PSD @ 28.8 kHz Span
9050.535739,1.91E-08,AD797 PSD @ 28.8 kHz Span
9054.441883,1.93E-08,AD797 PSD @ 28.8 kHz Span
9058.348027,1.97E-08,AD797 PSD @ 28.8 kHz Span
9062.254171,1.95E-08,AD797 PSD @ 28.8 kHz Span
9066.160315,1.91E-08,AD797 PSD @ 28.8 kHz Span
9070.066459,1.84E-08,AD797 PSD @ 28.8 kHz Span
9073.972603,1.77E-08,AD797 PSD @ 28.8 kHz Span
9077.878747,1.76E-08,AD797 PSD @ 28.8 kHz Span
9081.784891,1.81E-08,AD797 PSD @ 28.8 kHz Span
9085.691035,1.90E-08,AD797 PSD @ 28.8 kHz Span
9089.597179,1.99E-08,AD797 PSD @ 28.8 kHz Span
9093.503323,1.99E-08,AD797 PSD @ 28.8 kHz Span
9097.409467,1.93E-08,AD797 PSD @ 28.8 kHz Span
9101.315611,1.88E-08,AD797 PSD @ 28.8 kHz Span
9105.221755,1.86E-08,AD797 PSD @ 28.8 kHz Span
9109.127899,1.87E-08,AD797 PSD @ 28.8 kHz Span
9113.034043,1.90E-08,AD797 PSD @ 28.8 kHz Span
9116.940187,1.95E-08,AD797 PSD @ 28.8 kHz Span
9120.846331,1.98E-08,AD797 PSD @ 28.8 kHz Span
9124.752475,1.91E-08,AD797 PSD @ 28.8 kHz Span
9128.658619,1.89E-08,AD797 PSD @ 28.8 kHz Span
9132.564763,1.92E-08,AD797 PSD @ 28.8 kHz Span
9136.470907,1.92E-08,AD797 PSD @ 28.8 kHz Span
9140.377051,1.89E-08,AD797 PSD @ 28.8 kHz Span
9144.283195,1.89E-08,AD797 PSD @ 28.8 kHz Span
9148.189339,1.86E-08,AD797 PSD @ 28.8 kHz Span
9152.095484,1.82E-08,AD797 PSD @ 28.8 kHz Span
9156.001628,1.82E-08,AD797 PSD @ 28.8 kHz Span
9159.907772,1.84E-08,AD797 PSD @ 28.8 kHz Span
9163.813916,1.85E-08,AD797 PSD @ 28.8 kHz Span
9167.72006,1.88E-08,AD797 PSD @ 28.8 kHz Span
9171.626204,1.93E-08,AD797 PSD @ 28.8 kHz Span
9175.532348,1.91E-08,AD797 PSD @ 28.8 kHz Span
9179.438492,1.83E-08,AD797 PSD @ 28.8 kHz Span
9183.344636,1.75E-08,AD797 PSD @ 28.8 kHz Span
9187.25078,1.78E-08,AD797 PSD @ 28.8 kHz Span
9191.156924,1.86E-08,AD797 PSD @ 28.8 kHz Span
9195.063068,1.90E-08,AD797 PSD @ 28.8 kHz Span
9198.969212,1.88E-08,AD797 PSD @ 28.8 kHz Span
9202.875356,1.84E-08,AD797 PSD @ 28.8 kHz Span
9206.7815,1.83E-08,AD797 PSD @ 28.8 kHz Span
9210.687644,1.87E-08,AD797 PSD @ 28.8 kHz Span
9214.593788,1.90E-08,AD797 PSD @ 28.8 kHz Span
9218.499932,1.89E-08,AD797 PSD @ 28.8 kHz Span
9222.406076,1.89E-08,AD797 PSD @ 28.8 kHz Span
9226.31222,1.90E-08,AD797 PSD @ 28.8 kHz Span
9230.218364,1.93E-08,AD797 PSD @ 28.8 kHz Span
9234.124508,1.95E-08,AD797 PSD @ 28.8 kHz Span
9238.030652,1.88E-08,AD797 PSD @ 28.8 kHz Span
9241.936796,1.83E-08,AD797 PSD @ 28.8 kHz Span
9245.84294,1.88E-08,AD797 PSD @ 28.8 kHz Span
9249.749084,1.95E-08,AD797 PSD @ 28.8 kHz Span
9253.655229,1.99E-08,AD797 PSD @ 28.8 kHz Span
9257.561373,1.99E-08,AD797 PSD @ 28.8 kHz Span
9261.467517,1.96E-08,AD797 PSD @ 28.8 kHz Span
9265.373661,1.93E-08,AD797 PSD @ 28.8 kHz Span
9269.279805,1.89E-08,AD797 PSD @ 28.8 kHz Span
9273.185949,1.83E-08,AD797 PSD @ 28.8 kHz Span
9277.092093,1.85E-08,AD797 PSD @ 28.8 kHz Span
9280.998237,1.94E-08,AD797 PSD @ 28.8 kHz Span
9284.904381,1.99E-08,AD797 PSD @ 28.8 kHz Span
9288.810525,1.99E-08,AD797 PSD @ 28.8 kHz Span
9292.716669,1.96E-08,AD797 PSD @ 28.8 kHz Span
9296.622813,1.95E-08,AD797 PSD @ 28.8 kHz Span
9300.528957,1.94E-08,AD797 PSD @ 28.8 kHz Span
9304.435101,1.91E-08,AD797 PSD @ 28.8 kHz Span
9308.341245,1.95E-08,AD797 PSD @ 28.8 kHz Span
9312.247389,1.99E-08,AD797 PSD @ 28.8 kHz Span
9316.153533,1.97E-08,AD797 PSD @ 28.8 kHz Span
9320.059677,1.90E-08,AD797 PSD @ 28.8 kHz Span
9323.965821,1.87E-08,AD797 PSD @ 28.8 kHz Span
9327.871965,1.90E-08,AD797 PSD @ 28.8 kHz Span
9331.778109,1.95E-08,AD797 PSD @ 28.8 kHz Span
9335.684253,1.95E-08,AD797 PSD @ 28.8 kHz Span
9339.590397,1.90E-08,AD797 PSD @ 28.8 kHz Span
9343.496541,1.88E-08,AD797 PSD @ 28.8 kHz Span
9347.402685,1.88E-08,AD797 PSD @ 28.8 kHz Span
9351.30883,1.91E-08,AD797 PSD @ 28.8 kHz Span
9355.214974,1.94E-08,AD797 PSD @ 28.8 kHz Span
9359.121118,1.95E-08,AD797 PSD @ 28.8 kHz Span
9363.027262,1.95E-08,AD797 PSD @ 28.8 kHz Span
9366.933406,1.97E-08,AD797 PSD @ 28.8 kHz Span
9370.83955,1.97E-08,AD797 PSD @ 28.8 kHz Span
9374.745694,1.97E-08,AD797 PSD @ 28.8 kHz Span
9378.651838,1.98E-08,AD797 PSD @ 28.8 kHz Span
9382.557982,1.97E-08,AD797 PSD @ 28.8 kHz Span
9386.464126,1.97E-08,AD797 PSD @ 28.8 kHz Span
9390.37027,1.99E-08,AD797 PSD @ 28.8 kHz Span
9394.276414,1.95E-08,AD797 PSD @ 28.8 kHz Span
9398.182558,1.90E-08,AD797 PSD @ 28.8 kHz Span
9402.088702,1.87E-08,AD797 PSD @ 28.8 kHz Span
9405.994846,1.84E-08,AD797 PSD @ 28.8 kHz Span
9409.90099,1.84E-08,AD797 PSD @ 28.8 kHz Span
9413.807134,1.83E-08,AD797 PSD @ 28.8 kHz Span
9417.713278,1.85E-08,AD797 PSD @ 28.8 kHz Span
9421.619422,1.90E-08,AD797 PSD @ 28.8 kHz Span
9425.525566,1.91E-08,AD797 PSD @ 28.8 kHz Span
9429.43171,1.86E-08,AD797 PSD @ 28.8 kHz Span
9433.337854,1.83E-08,AD797 PSD @ 28.8 kHz Span
9437.243998,1.83E-08,AD797 PSD @ 28.8 kHz Span
9441.150142,1.86E-08,AD797 PSD @ 28.8 kHz Span
9445.056286,1.95E-08,AD797 PSD @ 28.8 kHz Span
9448.96243,2.02E-08,AD797 PSD @ 28.8 kHz Span
9452.868575,2.00E-08,AD797 PSD @ 28.8 kHz Span
9456.774719,1.98E-08,AD797 PSD @ 28.8 kHz Span
9460.680863,1.95E-08,AD797 PSD @ 28.8 kHz Span
9464.587007,1.91E-08,AD797 PSD @ 28.8 kHz Span
9468.493151,1.92E-08,AD797 PSD @ 28.8 kHz Span
9472.399295,1.93E-08,AD797 PSD @ 28.8 kHz Span
9476.305439,1.90E-08,AD797 PSD @ 28.8 kHz Span
9480.211583,1.88E-08,AD797 PSD @ 28.8 kHz Span
9484.117727,1.86E-08,AD797 PSD @ 28.8 kHz Span
9488.023871,1.86E-08,AD797 PSD @ 28.8 kHz Span
9491.930015,1.88E-08,AD797 PSD @ 28.8 kHz Span
9495.836159,1.93E-08,AD797 PSD @ 28.8 kHz Span
9499.742303,1.99E-08,AD797 PSD @ 28.8 kHz Span
9503.648447,2.00E-08,AD797 PSD @ 28.8 kHz Span
9507.554591,1.95E-08,AD797 PSD @ 28.8 kHz Span
9511.460735,1.91E-08,AD797 PSD @ 28.8 kHz Span
9515.366879,1.90E-08,AD797 PSD @ 28.8 kHz Span
9519.273023,1.94E-08,AD797 PSD @ 28.8 kHz Span
9523.179167,1.99E-08,AD797 PSD @ 28.8 kHz Span
9527.085311,2.01E-08,AD797 PSD @ 28.8 kHz Span
9530.991455,1.98E-08,AD797 PSD @ 28.8 kHz Span
9534.897599,1.94E-08,AD797 PSD @ 28.8 kHz Span
9538.803743,1.92E-08,AD797 PSD @ 28.8 kHz Span
9542.709887,1.93E-08,AD797 PSD @ 28.8 kHz Span
9546.616031,1.95E-08,AD797 PSD @ 28.8 kHz Span
9550.522176,1.96E-08,AD797 PSD @ 28.8 kHz Span
9554.42832,1.96E-08,AD797 PSD @ 28.8 kHz Span
9558.334464,1.97E-08,AD797 PSD @ 28.8 kHz Span
9562.240608,1.96E-08,AD797 PSD @ 28.8 kHz Span
9566.146752,1.93E-08,AD797 PSD @ 28.8 kHz Span
9570.052896,1.91E-08,AD797 PSD @ 28.8 kHz Span
9573.95904,1.93E-08,AD797 PSD @ 28.8 kHz Span
9577.865184,1.95E-08,AD797 PSD @ 28.8 kHz Span
9581.771328,1.95E-08,AD797 PSD @ 28.8 kHz Span
9585.677472,1.96E-08,AD797 PSD @ 28.8 kHz Span
9589.583616,1.98E-08,AD797 PSD @ 28.8 kHz Span
9593.48976,1.97E-08,AD797 PSD @ 28.8 kHz Span
9597.395904,1.98E-08,AD797 PSD @ 28.8 kHz Span
9601.302048,1.95E-08,AD797 PSD @ 28.8 kHz Span
9605.208192,1.88E-08,AD797 PSD @ 28.8 kHz Span
9609.114336,1.87E-08,AD797 PSD @ 28.8 kHz Span
9613.02048,1.91E-08,AD797 PSD @ 28.8 kHz Span
9616.926624,1.92E-08,AD797 PSD @ 28.8 kHz Span
9620.832768,1.88E-08,AD797 PSD @ 28.8 kHz Span
9624.738912,1.88E-08,AD797 PSD @ 28.8 kHz Span
9628.645056,1.92E-08,AD797 PSD @ 28.8 kHz Span
9632.5512,1.92E-08,AD797 PSD @ 28.8 kHz Span
9636.457344,1.89E-08,AD797 PSD @ 28.8 kHz Span
9640.363488,1.87E-08,AD797 PSD @ 28.8 kHz Span
9644.269632,1.85E-08,AD797 PSD @ 28.8 kHz Span
9648.175776,1.85E-08,AD797 PSD @ 28.8 kHz Span
9652.081921,1.89E-08,AD797 PSD @ 28.8 kHz Span
9655.988065,1.96E-08,AD797 PSD @ 28.8 kHz Span
9659.894209,2.01E-08,AD797 PSD @ 28.8 kHz Span
9663.800353,1.98E-08,AD797 PSD @ 28.8 kHz Span
9667.706497,1.93E-08,AD797 PSD @ 28.8 kHz Span
9671.612641,1.93E-08,AD797 PSD @ 28.8 kHz Span
9675.518785,1.92E-08,AD797 PSD @ 28.8 kHz Span
9679.424929,1.89E-08,AD797 PSD @ 28.8 kHz Span
9683.331073,1.89E-08,AD797 PSD @ 28.8 kHz Span
9687.237217,1.90E-08,AD797 PSD @ 28.8 kHz Span
9691.143361,1.92E-08,AD797 PSD @ 28.8 kHz Span
9695.049505,1.94E-08,AD797 PSD @ 28.8 kHz Span
9698.955649,1.96E-08,AD797 PSD @ 28.8 kHz Span
9702.861793,1.97E-08,AD797 PSD @ 28.8 kHz Span
9706.767937,2.01E-08,AD797 PSD @ 28.8 kHz Span
9710.674081,2.03E-08,AD797 PSD @ 28.8 kHz Span
9714.580225,1.97E-08,AD797 PSD @ 28.8 kHz Span
9718.486369,1.91E-08,AD797 PSD @ 28.8 kHz Span
9722.392513,1.86E-08,AD797 PSD @ 28.8 kHz Span
9726.298657,1.82E-08,AD797 PSD @ 28.8 kHz Span
9730.204801,1.81E-08,AD797 PSD @ 28.8 kHz Span
9734.110945,1.85E-08,AD797 PSD @ 28.8 kHz Span
9738.017089,1.92E-08,AD797 PSD @ 28.8 kHz Span
9741.923233,1.94E-08,AD797 PSD @ 28.8 kHz Span
9745.829377,1.91E-08,AD797 PSD @ 28.8 kHz Span
9749.735521,1.91E-08,AD797 PSD @ 28.8 kHz Span
9753.641666,1.94E-08,AD797 PSD @ 28.8 kHz Span
9757.54781,1.91E-08,AD797 PSD @ 28.8 kHz Span
9761.453954,1.83E-08,AD797 PSD @ 28.8 kHz Span
9765.360098,1.86E-08,AD797 PSD @ 28.8 kHz Span
9769.266242,1.97E-08,AD797 PSD @ 28.8 kHz Span
9773.172386,2.04E-08,AD797 PSD @ 28.8 kHz Span
9777.07853,2.06E-08,AD797 PSD @ 28.8 kHz Span
9780.984674,2.05E-08,AD797 PSD @ 28.8 kHz Span
9784.890818,2.02E-08,AD797 PSD @ 28.8 kHz Span
9788.796962,2.00E-08,AD797 PSD @ 28.8 kHz Span
9792.703106,2.01E-08,AD797 PSD @ 28.8 kHz Span
9796.60925,2.00E-08,AD797 PSD @ 28.8 kHz Span
9800.515394,1.95E-08,AD797 PSD @ 28.8 kHz Span
9804.421538,1.90E-08,AD797 PSD @ 28.8 kHz Span
9808.327682,1.89E-08,AD797 PSD @ 28.8 kHz Span
9812.233826,1.88E-08,AD797 PSD @ 28.8 kHz Span
9816.13997,1.88E-08,AD797 PSD @ 28.8 kHz Span
9820.046114,1.93E-08,AD797 PSD @ 28.8 kHz Span
9823.952258,1.99E-08,AD797 PSD @ 28.8 kHz Span
9827.858402,2.04E-08,AD797 PSD @ 28.8 kHz Span
9831.764546,2.01E-08,AD797 PSD @ 28.8 kHz Span
9835.67069,1.95E-08,AD797 PSD @ 28.8 kHz Span
9839.576834,1.94E-08,AD797 PSD @ 28.8 kHz Span
9843.482978,1.91E-08,AD797 PSD @ 28.8 kHz Span
9847.389122,1.86E-08,AD797 PSD @ 28.8 kHz Span
9851.295267,1.85E-08,AD797 PSD @ 28.8 kHz Span
9855.201411,1.89E-08,AD797 PSD @ 28.8 kHz Span
9859.107555,1.94E-08,AD797 PSD @ 28.8 kHz Span
9863.013699,1.91E-08,AD797 PSD @ 28.8 kHz Span
9866.919843,1.87E-08,AD797 PSD @ 28.8 kHz Span
9870.825987,1.89E-08,AD797 PSD @ 28.8 kHz Span
9874.732131,1.92E-08,AD797 PSD @ 28.8 kHz Span
9878.638275,1.93E-08,AD797 PSD @ 28.8 kHz Span
9882.544419,1.92E-08,AD797 PSD @ 28.8 kHz Span
9886.450563,1.93E-08,AD797 PSD @ 28.8 kHz Span
9890.356707,1.93E-08,AD797 PSD @ 28.8 kHz Span
9894.262851,1.91E-08,AD797 PSD @ 28.8 kHz Span
9898.168995,1.90E-08,AD797 PSD @ 28.8 kHz Span
9902.075139,1.93E-08,AD797 PSD @ 28.8 kHz Span
9905.981283,1.93E-08,AD797 PSD @ 28.8 kHz Span
9909.887427,1.87E-08,AD797 PSD @ 28.8 kHz Span
9913.793571,1.82E-08,AD797 PSD @ 28.8 kHz Span
9917.699715,1.82E-08,AD797 PSD @ 28.8 kHz Span
9921.605859,1.82E-08,AD797 PSD @ 28.8 kHz Span
9925.512003,1.84E-08,AD797 PSD @ 28.8 kHz Span
9929.418147,1.84E-08,AD797 PSD @ 28.8 kHz Span
9933.324291,1.82E-08,AD797 PSD @ 28.8 kHz Span
9937.230435,1.85E-08,AD797 PSD @ 28.8 kHz Span
9941.136579,1.91E-08,AD797 PSD @ 28.8 kHz Span
9945.042723,1.96E-08,AD797 PSD @ 28.8 kHz Span
9948.948867,1.97E-08,AD797 PSD @ 28.8 kHz Span
9952.855012,1.92E-08,AD797 PSD @ 28.8 kHz Span
9956.761156,1.88E-08,AD797 PSD @ 28.8 kHz Span
9960.6673,1.89E-08,AD797 PSD @ 28.8 kHz Span
