;Scopy version,f4beeb1
;Exported on,Monday October 28/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
368,8984.38,1.63498e-05,3.81147e-06
369,9008.79,1.64241e-05,3.90602e-06
370,9033.2,1.64387e-05,4.02607e-06
371,9057.62,1.64453e-05,4.02485e-06
372,9082.03,1.64448e-05,4.0278e-06
373,9106.45,1.63879e-05,3.99464e-06
374,9130.86,1.61055e-05,3.91292e-06
375,9155.27,1.59339e-05,3.89605e-06
376,9179.69,1.61187e-05,3.88275e-06
377,9204.1,1.60244e-05,3.95398e-06
378,9228.52,1.58593e-05,4.03185e-06
379,9252.93,1.58607e-05,4.07943e-06
380,9277.34,1.61141e-05,4.0654e-06
381,9301.76,1.62144e-05,3.96388e-06
382,9326.17,1.61696e-05,3.98807e-06
383,9350.59,1.6246e-05,3.96987e-06
384,9375,1.65057e-05,3.93729e-06
385,9399.41,1.61804e-05,3.98695e-06
386,9423.83,1.58602e-05,4.03789e-06
387,9448.24,1.60447e-05,4.00101e-06
388,9472.66,1.6177e-05,3.92494e-06
389,9497.07,1.63332e-05,3.94839e-06
390,9521.48,1.64549e-05,3.94152e-06
391,9545.9,1.61277e-05,3.89599e-06
392,9570.31,1.59119e-05,3.93067e-06
393,9594.73,1.59077e-05,4.02174e-06
394,9619.14,1.59807e-05,3.9878e-06
395,9643.55,1.59347e-05,3.92886e-06
396,9667.97,1.60323e-05,3.97954e-06
397,9692.38,1.60983e-05,4.00526e-06
398,9716.8,1.61128e-05,3.95258e-06
399,9741.21,1.59315e-05,3.94236e-06
400,9765.63,1.58184e-05,3.90804e-06
401,9790.04,1.58908e-05,3.84234e-06
402,9814.45,1.58755e-05,3.85261e-06
403,9838.87,1.60995e-05,3.94573e-06
404,9863.28,1.62525e-05,3.99972e-06
405,9887.7,1.62827e-05,4.05155e-06
406,9912.11,1.63903e-05,4.0082e-06
407,9936.52,1.64319e-05,3.89114e-06
408,9960.94,1.61262e-05,3.92642e-06
409,9985.35,1.5716e-05,3.94837e-06
410,10009.8,1.56288e-05,3.98214e-06
411,10034.2,1.58669e-05,3.94667e-06
412,10058.6,1.60116e-05,3.94831e-06
413,10083,1.61424e-05,3.97011e-06
414,10107.4,1.62569e-05,3.95825e-06
415,10131.8,1.60444e-05,3.97475e-06
416,10156.3,1.61548e-05,4.01589e-06
417,10180.7,1.63547e-05,3.97155e-06
418,10205.1,1.6369e-05,3.92297e-06
419,10229.5,1.60487e-05,3.93881e-06
420,10253.9,1.58425e-05,3.97331e-06
421,10278.3,1.61978e-05,4.01515e-06
422,10302.7,1.62842e-05,4.01889e-06
423,10327.1,1.62519e-05,3.93862e-06
424,10351.6,1.61855e-05,3.90462e-06
425,10376,1.59557e-05,3.95206e-06
426,10400.4,1.59319e-05,4.00207e-06
427,10424.8,1.60366e-05,4.0327e-06
428,10449.2,1.60444e-05,4.03951e-06
429,10473.6,1.60417e-05,4.0011e-06
430,10498,1.59266e-05,3.92276e-06
431,10522.5,1.59682e-05,3.91835e-06
432,10546.9,1.60208e-05,3.89082e-06
433,10571.3,1.6086e-05,3.82775e-06
434,10595.7,1.63218e-05,3.81914e-06
435,10620.1,1.64806e-05,3.86935e-06
436,10644.5,1.6137e-05,3.92378e-06
437,10668.9,1.58869e-05,3.9336e-06
438,10693.4,1.60051e-05,3.96161e-06
439,10717.8,1.59639e-05,4.00406e-06
440,10742.2,1.60364e-05,4.00477e-06
441,10766.6,1.60766e-05,3.98196e-06
442,10791,1.62117e-05,4.02487e-06
443,10815.4,1.64906e-05,3.98085e-06
444,10839.8,1.67023e-05,3.93827e-06
445,10864.3,1.66133e-05,3.93236e-06
446,10888.7,1.62476e-05,3.92376e-06
447,10913.1,1.61404e-05,3.95243e-06
448,10937.5,1.61385e-05,3.99392e-06
449,10961.9,1.61564e-05,3.95836e-06
450,10986.3,1.61803e-05,3.93353e-06
451,11010.7,1.62226e-05,3.95965e-06
452,11035.2,1.60407e-05,4.00446e-06
453,11059.6,1.57936e-05,4.04358e-06
454,11084,1.57454e-05,4.03645e-06
455,11108.4,1.58885e-05,4.00859e-06
456,11132.8,1.58907e-05,3.92481e-06
457,11157.2,1.59421e-05,3.84897e-06
458,11181.6,1.58628e-05,3.9292e-06
459,11206.1,1.58987e-05,4.02248e-06
460,11230.5,1.58545e-05,4.02654e-06
461,11254.9,1.58257e-05,4.0252e-06
462,11279.3,1.57797e-05,3.99664e-06
463,11303.7,1.5759e-05,3.95636e-06
464,11328.1,1.57593e-05,3.96913e-06
465,11352.5,1.58584e-05,3.97544e-06
466,11377,1.58916e-05,3.90855e-06
467,11401.4,1.59648e-05,3.82177e-06
468,11425.8,1.62607e-05,3.80774e-06
469,11450.2,1.62866e-05,3.90905e-06
470,11474.6,1.59296e-05,4.02349e-06
471,11499,1.59447e-05,4.03834e-06
472,11523.4,1.63067e-05,3.91334e-06
473,11547.9,1.6495e-05,3.89782e-06
474,11572.3,1.64579e-05,3.9728e-06
475,11596.7,1.61022e-05,3.98275e-06
476,11621.1,1.58908e-05,3.92103e-06
477,11645.5,1.57561e-05,3.85664e-06
478,11669.9,1.56586e-05,3.91655e-06
479,11694.3,1.57232e-05,4.01371e-06
480,11718.8,1.60576e-05,4.02927e-06
481,11743.2,1.6148e-05,3.97849e-06
482,11767.6,1.60988e-05,3.95238e-06
483,11792,1.62245e-05,3.98907e-06
484,11816.4,1.64066e-05,3.98609e-06
485,11840.8,1.62701e-05,4.0133e-06
486,11865.2,1.61614e-05,4.0124e-06
487,11889.6,1.62114e-05,4.00563e-06
488,11914.1,1.60255e-05,4.05897e-06
489,11938.5,1.5801e-05,4.02543e-06
490,11962.9,1.58848e-05,3.9955e-06
491,11987.3,1.60208e-05,4.01187e-06
492,12011.7,1.6111e-05,4.01869e-06
493,12036.1,1.6237e-05,4.00547e-06
494,12060.5,1.61212e-05,3.94596e-06
495,12085,1.59924e-05,3.99958e-06
496,12109.4,1.59098e-05,4.04378e-06
497,12133.8,1.60776e-05,3.9884e-06
498,12158.2,1.61358e-05,3.96888e-06
499,12182.6,1.59294e-05,3.90519e-06
500,12207,1.59514e-05,3.9312e-06
501,12231.4,1.61344e-05,3.99172e-06
502,12255.9,1.62188e-05,3.94119e-06
503,12280.3,1.63071e-05,3.89963e-06
504,12304.7,1.64352e-05,3.94387e-06
505,12329.1,1.66736e-05,3.97386e-06
506,12353.5,1.65661e-05,3.9429e-06
507,12377.9,1.62857e-05,3.9044e-06
508,12402.3,1.67442e-05,3.97351e-06
509,12426.8,1.68879e-05,3.98084e-06
510,12451.2,1.64866e-05,3.91254e-06
511,12475.6,1.60553e-05,3.96082e-06
512,12500,1.6035e-05,4.05887e-06
513,12524.4,1.62075e-05,4.08185e-06
514,12548.8,1.60949e-05,3.98235e-06
515,12573.2,1.61231e-05,3.897e-06
516,12597.7,1.58445e-05,3.96443e-06
517,12622.1,1.58174e-05,3.98803e-06
518,12646.5,1.6193e-05,4.00281e-06
519,12670.9,1.62577e-05,3.99707e-06
520,12695.3,1.61805e-05,4.01025e-06
521,12719.7,1.61302e-05,4.02433e-06
522,12744.1,1.61349e-05,3.90403e-06
523,12768.6,1.58047e-05,3.92354e-06
524,12793,1.57573e-05,3.95332e-06
525,12817.4,1.58191e-05,3.89235e-06
526,12841.8,1.58163e-05,3.90498e-06
527,12866.2,1.59841e-05,3.90235e-06
528,12890.6,1.59836e-05,3.92579e-06
529,12915,1.59124e-05,3.92609e-06
530,12939.5,1.58991e-05,3.87639e-06
531,12963.9,1.58013e-05,3.90593e-06
532,12988.3,1.59854e-05,3.99555e-06
533,13012.7,1.62821e-05,3.99782e-06
534,13037.1,1.6248e-05,3.93442e-06
535,13061.5,1.60925e-05,3.92675e-06
536,13085.9,1.60321e-05,3.98536e-06
537,13110.4,1.59558e-05,3.99113e-06
538,13134.8,1.61435e-05,3.96075e-06
539,13159.2,1.6149e-05,3.95075e-06
540,13183.6,1.60788e-05,3.93738e-06
541,13208,1.59581e-05,3.94033e-06
542,13232.4,1.59673e-05,3.94607e-06
543,13256.8,1.6119e-05,3.93045e-06
544,13281.3,1.58813e-05,3.95923e-06
545,13305.7,1.57813e-05,3.94963e-06
546,13330.1,1.5801e-05,3.85325e-06
547,13354.5,1.58683e-05,3.87386e-06
548,13378.9,1.59698e-05,3.90307e-06
549,13403.3,1.5991e-05,3.98459e-06
550,13427.7,1.63093e-05,4.02385e-06
551,13452.1,1.64172e-05,3.97364e-06
552,13476.6,1.62223e-05,3.89636e-06
553,13501,1.61516e-05,3.87213e-06
554,13525.4,1.60552e-05,3.86305e-06
555,13549.8,1.60939e-05,3.93905e-06
556,13574.2,1.60456e-05,3.98761e-06
557,13598.6,1.59891e-05,3.95248e-06
558,13623,1.59321e-05,3.91755e-06
559,13647.5,1.59977e-05,3.84559e-06
560,13671.9,1.61298e-05,3.82638e-06
561,13696.3,1.57563e-05,3.84953e-06
562,13720.7,1.5452e-05,3.90153e-06
563,13745.1,1.5486e-05,3.93663e-06
564,13769.5,1.56654e-05,3.91689e-06
565,13793.9,1.60544e-05,3.88539e-06
566,13818.4,1.61074e-05,3.91388e-06
567,13842.8,1.60543e-05,3.98776e-06
568,13867.2,1.58033e-05,3.92087e-06
