frequency(Hz),V/rt(Hz),Title
75.68359375,7.10E-08,AD848 PSD @ 1.5625 kHz Span
75.92773438,7.19E-08,AD848 PSD @ 1.5625 kHz Span
76.171875,7.18E-08,AD848 PSD @ 1.5625 kHz Span
76.41601563,7.07E-08,AD848 PSD @ 1.5625 kHz Span
76.66015625,6.82E-08,AD848 PSD @ 1.5625 kHz Span
76.90429688,6.40E-08,AD848 PSD @ 1.5625 kHz Span
77.1484375,6.37E-08,AD848 PSD @ 1.5625 kHz Span
77.39257813,6.76E-08,AD848 PSD @ 1.5625 kHz Span
77.63671875,6.73E-08,AD848 PSD @ 1.5625 kHz Span
77.88085938,6.28E-08,AD848 PSD @ 1.5625 kHz Span
78.125,6.26E-08,AD848 PSD @ 1.5625 kHz Span
78.36914063,6.75E-08,AD848 PSD @ 1.5625 kHz Span
78.61328125,7.12E-08,AD848 PSD @ 1.5625 kHz Span
78.85742188,7.01E-08,AD848 PSD @ 1.5625 kHz Span
79.1015625,6.75E-08,AD848 PSD @ 1.5625 kHz Span
79.34570313,6.60E-08,AD848 PSD @ 1.5625 kHz Span
79.58984375,6.58E-08,AD848 PSD @ 1.5625 kHz Span
79.83398438,6.69E-08,AD848 PSD @ 1.5625 kHz Span
80.078125,6.75E-08,AD848 PSD @ 1.5625 kHz Span
80.32226563,6.82E-08,AD848 PSD @ 1.5625 kHz Span
80.56640625,6.94E-08,AD848 PSD @ 1.5625 kHz Span
80.81054688,6.97E-08,AD848 PSD @ 1.5625 kHz Span
81.0546875,6.80E-08,AD848 PSD @ 1.5625 kHz Span
81.29882813,6.55E-08,AD848 PSD @ 1.5625 kHz Span
81.54296875,6.61E-08,AD848 PSD @ 1.5625 kHz Span
81.78710938,6.73E-08,AD848 PSD @ 1.5625 kHz Span
82.03125,6.64E-08,AD848 PSD @ 1.5625 kHz Span
82.27539063,6.56E-08,AD848 PSD @ 1.5625 kHz Span
82.51953125,6.38E-08,AD848 PSD @ 1.5625 kHz Span
82.76367188,6.12E-08,AD848 PSD @ 1.5625 kHz Span
83.0078125,6.32E-08,AD848 PSD @ 1.5625 kHz Span
