;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
486,11865.2,4.51067e-05,5.21195e-05
487,11889.6,4.55448e-05,5.50945e-05
488,11914.1,4.6405e-05,5.43727e-05
489,11938.5,4.59562e-05,5.23985e-05
490,11962.9,4.56493e-05,5.06538e-05
491,11987.3,4.46307e-05,4.92794e-05
492,12011.7,4.3234e-05,4.95477e-05
493,12036.1,4.35621e-05,4.92415e-05
494,12060.5,4.53435e-05,4.93348e-05
495,12085,4.56593e-05,4.86745e-05
496,12109.4,4.36072e-05,4.89343e-05
497,12133.8,4.13151e-05,5.11284e-05
498,12158.2,4.22824e-05,5.3097e-05
499,12182.6,4.29366e-05,5.12452e-05
500,12207,4.29673e-05,5.17747e-05
501,12231.4,4.43018e-05,5.3165e-05
502,12255.9,4.57183e-05,5.30776e-05
503,12280.3,4.58392e-05,5.20648e-05
504,12304.7,4.45049e-05,5.08133e-05
505,12329.1,4.26071e-05,5.1145e-05
506,12353.5,4.11583e-05,5.28167e-05
507,12377.9,4.24596e-05,5.33285e-05
508,12402.3,4.31565e-05,5.36187e-05
509,12426.8,4.23112e-05,5.49796e-05
510,12451.2,4.1959e-05,5.43992e-05
511,12475.6,4.37006e-05,5.30116e-05
512,12500,4.65714e-05,5.1594e-05
513,12524.4,4.7438e-05,5.08577e-05
514,12548.8,4.59509e-05,5.15572e-05
515,12573.2,4.42735e-05,5.24488e-05
516,12597.7,4.4802e-05,5.27118e-05
517,12622.1,4.54018e-05,5.30048e-05
518,12646.5,4.27562e-05,5.29193e-05
519,12670.9,4.1635e-05,5.13796e-05
520,12695.3,4.30294e-05,5.16609e-05
521,12719.7,4.3551e-05,5.13085e-05
522,12744.1,4.34609e-05,4.98671e-05
523,12768.6,4.30568e-05,5.17119e-05
524,12793,4.45641e-05,5.21558e-05
525,12817.4,4.32155e-05,4.97721e-05
526,12841.8,4.10941e-05,4.82501e-05
527,12866.2,4.22119e-05,4.8134e-05
528,12890.6,4.46598e-05,4.94634e-05
529,12915,4.45977e-05,5.16339e-05
530,12939.5,4.3385e-05,5.11914e-05
531,12963.9,4.35703e-05,4.87454e-05
532,12988.3,4.40846e-05,4.91514e-05
533,13012.7,4.24441e-05,5.1877e-05
534,13037.1,4.18825e-05,5.15191e-05
535,13061.5,4.44156e-05,4.87664e-05
536,13085.9,4.4613e-05,4.82817e-05
537,13110.4,4.39389e-05,4.94447e-05
538,13134.8,4.37751e-05,5.01192e-05
539,13159.2,4.39842e-05,4.98792e-05
540,13183.6,4.52463e-05,5.00051e-05
541,13208,4.60283e-05,5.1379e-05
542,13232.4,4.56773e-05,5.01656e-05
543,13256.8,4.39342e-05,4.80957e-05
544,13281.3,4.32709e-05,4.93334e-05
545,13305.7,4.49895e-05,5.2405e-05
546,13330.1,4.44039e-05,5.28526e-05
547,13354.5,4.18672e-05,5.24449e-05
548,13378.9,4.12953e-05,5.07397e-05
549,13403.3,4.26341e-05,4.82093e-05
550,13427.7,4.37931e-05,4.6765e-05
551,13452.1,4.36459e-05,4.82158e-05
552,13476.6,4.35443e-05,5.11809e-05
553,13501,4.36943e-05,5.06288e-05
554,13525.4,4.38059e-05,4.74723e-05
555,13549.8,4.43431e-05,4.72794e-05
556,13574.2,4.4148e-05,4.89646e-05
557,13598.6,4.40736e-05,5.05438e-05
558,13623,4.58428e-05,5.02143e-05
559,13647.5,4.62059e-05,4.87611e-05
560,13671.9,4.42242e-05,4.96689e-05
561,13696.3,4.3559e-05,5.20635e-05
562,13720.7,4.38221e-05,5.06508e-05
563,13745.1,4.52998e-05,4.93838e-05
564,13769.5,4.55198e-05,5.06904e-05
565,13793.9,4.53574e-05,5.39336e-05
566,13818.4,4.44509e-05,5.2005e-05
567,13842.8,4.36511e-05,4.92126e-05
568,13867.2,4.31479e-05,4.92514e-05
569,13891.6,4.31448e-05,5.07559e-05
570,13916,4.4006e-05,5.05495e-05
571,13940.4,4.40233e-05,4.77485e-05
572,13964.8,4.34145e-05,4.72834e-05
573,13989.3,4.32764e-05,4.99207e-05
574,14013.7,4.56862e-05,4.96549e-05
575,14038.1,4.71171e-05,5.04203e-05
576,14062.5,4.84957e-05,5.00784e-05
577,14086.9,4.74331e-05,4.85123e-05
